ticker,symbol,marketcap,ipoyear,sector
RTRX,RTRX,753780000.0,,Health Care
RUBI,RUBI,509240000.0,2014.0,Technology
RUSHA,RUSHA,1400000000.0,,Consumer Durables
RUTH,RUTH,631800000.0,2005.0,Consumer Services
RVLT,RVLT,8730000.0,,Consumer Durables
RVNC,RVNC,577780000.0,2014.0,Health Care
RWT,RWT,1680000000.0,1995.0,Consumer Services
RXN,RXN,2990000000.0,2012.0,Technology
RYN,RYN,3500000000.0,,Consumer Services
S,S,28030000000.0,2013.0,Public Utilities
SAFM,SAFM,3060000000.0,1987.0,Consumer Non-Durables
SAFT,SAFT,1460000000.0,2002.0,Finance
SAH,SAH,1190000000.0,1997.0,Consumer Durables
SAIA,SAIA,2100000000.0,,Transportation
SAIC,SAIC,4940000000.0,,Technology
SALM,SALM,54860000.0,1999.0,Consumer Services
SALT,SALT,402310000.0,2013.0,Transportation
SAM,SAM,4920000000.0,,Consumer Non-Durables
SAMG,SAMG,196960000.0,2013.0,Finance
SANM,SANM,2110000000.0,1993.0,Technology
SASR,SASR,1240000000.0,,Finance
SATS,SATS,3820000000.0,,Technology
SAVE,SAVE,2790000000.0,,Transportation
SB,SB,182290000.0,2008.0,Transportation
SBAC,SBAC,28570000000.0,1999.0,Consumer Services
SBCF,SBCF,1310000000.0,,Finance
SBGI,SBGI,4300000000.0,1995.0,Consumer Services
SBH,SBH,1660000000.0,,Consumer Services
SBNY,SBNY,6590000000.0,2004.0,Finance
SBRA,SBRA,3830000000.0,,Consumer Services
SBSI,SBSI,1140000000.0,,Finance
SBUX,SBUX,115200000000.0,1992.0,Consumer Services
SCCO,SCCO,25730000000.0,,Basic Industries
SCHL,SCHL,1210000000.0,1992.0,Consumer Services
SCHN,SCHN,674820000.0,1993.0,Consumer Durables
SCHW,SCHW,50000000000.0,,Finance
SCI,SCI,8560000000.000001,,Consumer Services
SCL,SCL,2180000000.0,,Basic Industries
SCM,SCM,269980000.0,2012.0,
SCOR,SCOR,126580000.0,2018.0,Miscellaneous
SCS,SCS,1930000000.0,1998.0,Consumer Durables
SCSC,SCSC,830300000.0,,Technology
SCVL,SCVL,346190000.0,1993.0,Consumer Services
SD,SD,201990000.0,2016.0,Energy
SDRL,SDRL,269000000.0,2018.0,Energy
SE,SE,14720000000.0,2017.0,Consumer Services
SEAC,SEAC,76880000.0,1996.0,Technology
SEAS,SEAS,2530000000.0,2013.0,Consumer Services
SEB,SEB,4430000000.0,1996.0,Finance
SEE,SEE,7000000000.0,,Basic Industries
SEIC,SEIC,8750000000.0,1981.0,Finance
SEM,SEM,2220000000.0,2009.0,Health Care
SEMG,SEMG,863070000.0,,Energy
SENEA,SENEA,284400000.0,,Consumer Non-Durables
SF,SF,3850000000.0,,Finance
SFBS,SFBS,1680000000.0,2014.0,Finance
SFE,SFE,238890000.0,,Finance
SFL,SFL,1550000000.0,,Transportation
SFLY,SFLY,1750000000.0,2006.0,Miscellaneous
SFNC,SFNC,2430000000.0,,Finance
SGA,SGA,173560000.0,,Consumer Services
SGEN,SGEN,12450000000.0,2001.0,Health Care
SGMO,SGMO,1380000000.0,2000.0,Health Care
SGMS,SGMS,1790000000.0,,Technology
SHEN,SHEN,1760000000.0,,Public Utilities
SHLO,SHLO,109540000.0,1993.0,Capital Goods
SHO,SHO,3030000000.0,2004.0,Consumer Services
SHOO,SHOO,2640000000.0,1993.0,Consumer Non-Durables
SHOS,SHOS,60160000.0,,Consumer Services
SHW,SHW,48280000000.0,,Consumer Services
SIF,SIF,16399999.999999998,,Capital Goods
SIG,SIG,829840000.0,,Consumer Services
SIGA,SIGA,416040000.0,,Health Care
SIGI,SIGI,4770000000.0,,Finance
SIRI,SIRI,27500000000.0,,Consumer Services
SIVB,SIVB,10600000000.0,,Finance
SIX,SIX,4530000000.0,,Consumer Services
SJI,SJI,2950000000.0,,Public Utilities
SJM,SJM,12950000000.0,,Consumer Non-Durables
SJW,SJW,1840000000.0,,Public Utilities
SKT,SKT,1480000000.0,1993.0,Consumer Services
SKX,SKX,5420000000.0,1999.0,Consumer Non-Durables
SKYW,SKYW,2940000000.0,1986.0,Transportation
SLAB,SLAB,4690000000.0,2000.0,Technology
SLB,SLB,48700000000.0,,Energy
SLCA,SLCA,893260000.0,2012.0,Basic Industries
SLG,SLG,6460000000.0,1997.0,Consumer Services
SLGN,SLGN,3470000000.0,1997.0,Consumer Durables
SLM,SLM,3660000000.0,,Finance
SLRC,SLRC,864660000.0,2010.0,
SM,SM,1200000000.0,,Energy
SMG,SMG,6120000000.0,1992.0,Basic Industries
SMP,SMP,1020000000.0,,Capital Goods
SMRT,SMRT,37970000.0,1992.0,Consumer Services
SMTC,SMTC,3200000000.0,,Technology
SNA,SNA,8529999999.999999,,Capital Goods
SNCR,SNCR,396190000.0,2018.0,Technology
SNH,SNH,2120000000.0,,Consumer Services
SNPS,SNPS,19780000000.0,1992.0,Technology
SNSS,SNSS,53740000.0,2005.0,Health Care
SNV,SNV,5600000000.0,,Finance
SNX,SNX,4410000000.0,2003.0,Technology
SO,SO,60820000000.0,,Public Utilities
SON,SON,5920000000.0,,Consumer Durables
SP,SP,799540000.0,,Consumer Services
SPAR,SPAR,450350000.0,,Capital Goods
SPG,SPG,47790000000.0,,Consumer Services
SPGI,SPGI,63490000000.0,,Finance
SPLK,SPLK,19060000000.0,2012.0,Technology
SPN,SPN,92240000.0,,Energy
SPNS,SPNS,905170000.0,1992.0,Technology
SPPI,SPPI,853160000.0,,Health Care
SPR,SPR,7780000000.0,2006.0,Capital Goods
SPRT,SPRT,30330000.0,2000.0,Technology
SPSC,SPSC,1990000000.0,2010.0,Technology
SPTN,SPTN,370400000.0,,Consumer Non-Durables
SPWH,SPWH,173260000.0,2014.0,Consumer Services
SPWR,SPWR,2070000000.0,2005.0,Technology
SQBG,SQBG,30900000.0,,Consumer Non-Durables
SRCE,SRCE,1150000000.0,,Finance
SRCL,SRCL,4139999999.999999,1996.0,Basic Industries
SRDX,SRDX,596420000.0,1998.0,Health Care
SRE,SRE,37530000000.0,,Public Utilities
SREV,SREV,71400000.0,2011.0,Miscellaneous
SRI,SRI,851010000.0,1997.0,Capital Goods
SRPT,SRPT,9870000000.0,,Health Care
SSD,SSD,2850000000.0,,Capital Goods
SSI,SSI,19780000.0,,Consumer Services
SSNC,SSNC,11670000000.0,2010.0,Technology
SSP,SSP,1180000000.0,,Consumer Services
SSTK,SSTK,1260000000.0,2012.0,Technology
SSYS,SSYS,1320000000.0,1994.0,Technology
STAA,STAA,1460000000.0,,Health Care
STAG,STAG,3780000000.0,2011.0,Consumer Services
STBA,STBA,1230000000.0,,Finance
STC,STC,902000000.0,,Finance
STE,STE,13070000000.0,,Health Care
STFC,STFC,1400000000.0,1991.0,Finance
STI,STI,27240000000.0,,Finance
STL,STL,4070000000.000001,,Finance
STLD,STLD,6520000000.0,1996.0,Basic Industries
STML,STML,723950000.0,2013.0,Health Care
STMP,STMP,1020000000.0,1999.0,Miscellaneous
STNG,STNG,1280000000.0,2010.0,Transportation
STRA,STRA,3860000000.0,1996.0,Consumer Services
STRL,STRL,298540000.0,,Basic Industries
STRT,STRT,83550000.0,,Capital Goods
STT,STT,19900000000.0,,Finance
STWD,STWD,6660000000.0,2009.0,Consumer Services
STX,STX,12140000000.0,2002.0,Technology
STZ,STZ,37020000000.0,,Consumer Non-Durables
SUI,SUI,12680000000.0,1993.0,Consumer Services
SUN,SUN,2570000000.0,2012.0,Energy
SUNS,SUNS,270180000.0,,
SUP,SUP,72830000.0,,Capital Goods
SUPN,SUPN,1500000000.0,2012.0,Health Care
SVVC,SVVC,62970000.0,,
SWI,SWI,5400000000.0,2018.0,Technology
SWK,SWK,21150000000.0,,Capital Goods
SWKS,SWKS,13870000000.0,,Technology
SWM,SWM,1070000000.0,,Basic Industries
SWN,SWN,1030000000.0,,Energy
SWX,SWX,4830000000.0,,Public Utilities
SXC,SXC,593770000.0,2011.0,Basic Industries
SXI,SXI,801700000.0,,Technology
SXT,SXT,2830000000.0,,Basic Industries
SYBT,SYBT,840900000.0,,Finance
SYF,SYF,23230000000.0,2014.0,Finance
SYK,SYK,81480000000.0,,Health Care
SYKE,SYKE,1180000000.0,1996.0,Technology
SYMC,SYMC,14150000000.0,1989.0,Technology
SYNA,SYNA,1150000000.0,2002.0,Technology
SYX,SYX,784880000.0,,Capital Goods
SYY,SYY,36300000000.0,,Consumer Non-Durables
T,T,252380000000.0,,Public Utilities
TAL,TAL,19040000000.0,,Consumer Services
TAP,TAP,11410000000.0,,Consumer Non-Durables
TAST,TAST,345650000.0,2006.0,Consumer Services
TAT,TAT,37170000.0,,Energy
TBBK,TBBK,535760000.0,,Finance
TBI,TBI,814620000.0,,Technology
TBNK,TBNK,271190000.0,2009.0,Finance
TBPH,TBPH,1130000000.0,,Health Care
TCBI,TCBI,2860000000.0,2003.0,Finance
TCBK,TCBK,1120000000.0,,Finance
TCO,TCO,2530000000.0,1992.0,Consumer Services
TCPC,TCPC,810970000.0,2012.0,
TCRD,TCRD,208030000.0,2010.0,
TCS,TCS,244690000.0,2013.0,Consumer Services
TDC,TDC,4040000000.0,,Technology
TDG,TDG,29290000000.0,2006.0,Capital Goods
TDS,TDS,3060000000.0,,Public Utilities
TDW,TDW,712770000.0,2017.0,Consumer Services
TDY,TDY,10880000000.0,,Capital Goods
TECD,TECD,3310000000.0,1986.0,Technology
TECH,TECH,7410000000.0,,Health Care
TEL,TEL,30310000000.0,,Technology
TEN,TEN,771150000.0,,Capital Goods
TER,TER,8980000000.0,,Capital Goods
TESS,TESS,123040000.0,1994.0,Technology
TEX,TEX,1910000000.0,,Capital Goods
TFSL,TFSL,4960000000.0,,Finance
TFX,TFX,16940000000.000002,,Health Care
TG,TG,548300000.0,,Capital Goods
TGE,TGE,4840000000.0,2015.0,Public Utilities
TGH,TGH,440850000.0,2007.0,Technology
TGI,TGI,1200000000.0,1996.0,Capital Goods
TGNA,TGNA,3170000000.0,,Consumer Services
TGT,TGT,42930000000.0,,Consumer Services
TGTX,TGTX,626760000.0,,Health Care
THC,THC,2240000000.0,,Health Care
THFF,THFF,512260000.0,,Finance
THG,THG,5260000000.0,,Finance
THO,THO,2840000000.0,,Consumer Non-Durables
THOR,THOR,504960000.0,2018.0,Health Care
THR,THR,766630000.0,2011.0,Energy
THRM,THRM,1280000000.0,,Capital Goods
THS,THS,3020000000.0,,Consumer Non-Durables
TIF,TIF,11070000000.0,1987.0,Consumer Services
TILE,TILE,704250000.0,,Consumer Durables
TIPT,TIPT,227350000.0,,Finance
TISI,TISI,517539999.99999994,,Consumer Services
TITN,TITN,441680000.0,2007.0,Consumer Services
TIVO,TIVO,950890000.0,,Miscellaneous
TJX,TJX,64910000000.0,,Consumer Services
TK,TK,367500000.0,,Transportation
TKR,TKR,3270000000.0,,Capital Goods
TLYS,TLYS,239720000.0,2012.0,Consumer Services
TMHC,TMHC,2400000000.0,2013.0,Capital Goods
TMO,TMO,112330000000.0,,Capital Goods
TMP,TMP,1170000000.0,,Finance
TMUS,TMUS,66580000000.0,,Public Utilities
TNAV,TNAV,417170000.0,2010.0,Capital Goods
TNC,TNC,1280000000.0,,Technology
TNDM,TNDM,3720000000.0,2013.0,Health Care
TNET,TNET,5090000000.0,2014.0,Miscellaneous
TNK,TNK,282440000.0,2007.0,Consumer Services
TOL,TOL,5250000000.0,,Capital Goods
TOWN,TOWN,1990000000.0,,
TOWR,TOWR,638510000.0,2010.0,Capital Goods
TPC,TPC,554490000.0,,Basic Industries
TPH,TPH,1960000000.0,2013.0,Capital Goods
TPR,TPR,8260000000.0,,Consumer Non-Durables
TPRE,TPRE,953860000.0,2013.0,Finance
TPX,TPX,4350000000.0,2003.0,Consumer Durables
TR,TR,1470000000.0,,Consumer Non-Durables
TRC,TRC,448610000.0,,Finance
TREC,TREC,225640000.0,,Energy
TREE,TREE,4099999999.999999,,Finance
TREX,TREX,4840000000.0,,Basic Industries
TRGP,TRGP,8369999999.999999,2010.0,Public Utilities
TRI,TRI,33799999999.999996,,Consumer Services
TRIP,TRIP,6010000000.0,,Technology
TRK,TRK,809720000.0,1995.0,Consumer Services
TRMB,TRMB,9910000000.0,1990.0,Capital Goods
TRMK,TRMK,2230000000.0,,Finance
TRN,TRN,2520000000.0,,Capital Goods
TRNO,TRNO,3250000000.0,2010.0,Finance
TRNX,TRNX,36550000.0,,Technology
TROW,TROW,25970000000.0,1986.0,Finance
TROX,TROX,1350000000.0,,Basic Industries
TRS,TRS,1340000000.0,2007.0,Capital Goods
TRST,TRST,758120000.0,,Finance
TRUE,TRUE,509600000.0,2014.0,Technology
TRV,TRV,38590000000.0,,Finance
TRXC,TRXC,195610000.0,,Health Care
TSC,TSC,583560000.0,2013.0,Finance
TSCO,TSCO,13160000000.0,1994.0,Consumer Services
TSLA,TSLA,42680000000.0,2010.0,Capital Goods
TSN,TSN,32350000000.0,,Consumer Non-Durables
TSS,TSS,22900000000.0,,Miscellaneous
TTC,TTC,7780000000.0,,Capital Goods
TTEC,TTEC,2160000000.0,1996.0,Technology
TTEK,TTEK,4390000000.0,1991.0,Consumer Services
TTGT,TTGT,662850000.0,2007.0,Miscellaneous
TTI,TTI,200970000.0,,Energy
TTMI,TTMI,1160000000.0,2000.0,Technology
TTPH,TTPH,19340000.0,2013.0,Health Care
TTS,TTS,130340000.0,,Consumer Services
TTWO,TTWO,14870000000.0,1997.0,Technology
TUES,TUES,72870000.0,1999.0,Consumer Services
TUP,TUP,756280000.0,,Consumer Non-Durables
TW,TW,9830000000.0,2019.0,Finance
TWI,TWI,182300000.0,,Basic Industries
TWIN,TWIN,159800000.0,,Technology
TWMC,TWMC,9830000.0,,Consumer Services
TWO,TWO,3700000000.0,,Consumer Services
TWOU,TWOU,915820000.0,2014.0,Technology
TWTR,TWTR,32520000000.000004,2013.0,Technology
TXMD,TXMD,636830000.0,,Health Care
TXN,TXN,116080000000.0,,Technology
TXRH,TXRH,3790000000.0,2004.0,Consumer Services
TXT,TXT,11100000000.0,,Capital Goods
TYL,TYL,9870000000.0,,Technology
TYPE,TYPE,795190000.0,2007.0,Technology
TZOO,TZOO,142380000.0,,Technology
UA,UA,8480000000.0,2016.0,Consumer Non-Durables
UAA,UAA,9510000000.0,,Consumer Non-Durables
UAL,UAL,22510000000.0,,Transportation
UBA,UBA,844690000.0,,Consumer Services
UBNK,UBNK,681350000.0,,Finance
UBNT,UBNT,8460000000.000001,2011.0,Technology
UBSI,UBSI,3720000000.0,,Finance
UCBI,UCBI,2150000000.0,,Finance
UCFC,UCFC,476840000.0,,Finance
UCTT,UCTT,533770000.0,2004.0,Technology
UDR,UDR,13330000000.0,,Consumer Services
UEC,UEC,168040000.0,,Basic Industries
UEIC,UEIC,586250000.0,1993.0,Consumer Non-Durables
UFCS,UFCS,1170000000.0,,Finance
UFI,UFI,340840000.0,,Consumer Non-Durables
UFPI,UFPI,2490000000.0,1993.0,Basic Industries
UFPT,UFPT,317840000.0,1993.0,Capital Goods
UFS,UFS,2400000000.0,,Basic Industries
UGI,UGI,8470000000.000001,,Public Utilities
UHAL,UHAL,7020000000.0,,Consumer Services
UHS,UHS,13200000000.0,,Health Care
UHT,UHT,1290000000.0,,Consumer Services
UIHC,UIHC,513150000.0,,Finance
UIS,UIS,535970000.0,,Technology
ULTA,ULTA,20640000000.0,2007.0,Consumer Services
UMBF,UMBF,3260000000.0,,Finance
UMH,UMH,512850000.0,,Consumer Services
UMPQ,UMPQ,3630000000.0,,Finance
UNF,UNF,3750000000.0,,Consumer Services
UNFI,UNFI,455890000.0,2019.0,Consumer Non-Durables
UNH,UNH,235320000000.0,,Health Care
UNM,UNM,6030000000.0,,Finance
UNP,UNP,119560000000.0,,Transportation
UNT,UNT,249050000.0,,Energy
UPS,UPS,100940000000.0,1999.0,Transportation
URBN,URBN,2160000000.0,1993.0,Consumer Services
URG,URG,89920000.0,,Basic Industries
URI,URI,9090000000.0,1997.0,Technology
USAK,USAK,75510000.0,1992.0,Transportation
USAP,USAP,139110000.0,1994.0,Basic Industries
USB,USB,83460000000.0,,Finance
USCR,USCR,742580000.0,,Capital Goods
USLM,USLM,465860000.0,,Basic Industries
USM,USM,3200000000.0,1988.0,Public Utilities
USNA,USNA,1610000000.0,,Consumer Durables
USPH,USPH,1710000000.0,1992.0,Health Care
UTHR,UTHR,3580000000.0,1999.0,Health Care
UTI,UTI,109640000.0,2003.0,Consumer Services
UTL,UTL,865300000.0,,Public Utilities
UTMD,UTMD,364470000.0,,Health Care
UTX,UTX,113450000000.0,,Capital Goods
UVE,UVE,956480000.0,,Finance
UVSP,UVSP,757250000.0,,Finance
UVV,UVV,1350000000.0,,Consumer Services
V,V,403050000000.0,,Miscellaneous
VAC,VAC,3930000000.0,,Finance
VAL,VAL,886470000.0,,Energy
VAR,VAR,10370000000.0,,Health Care
VC,VC,1720000000.0,,Capital Goods
VCRA,VCRA,808540000.0,2012.0,Capital Goods
VCYT,VCYT,1290000000.0,2013.0,Health Care
VECO,VECO,572110000.0,1994.0,Technology
VFC,VFC,33220000000.0,,Consumer Non-Durables
VG,VG,3170000000.0,2006.0,Public Utilities
VGR,VGR,1640000000.0,,Consumer Non-Durables
VHC,VHC,354820000.0,,Miscellaneous
VIAB,VIAB,12410000000.0,,Consumer Services
VICL,VICL,18500000.0,1993.0,Health Care
VICR,VICR,1190000000.0,,Capital Goods
VIVO,VIVO,474240000.0,1986.0,Health Care
VLGEA,VLGEA,360460000.0,,Consumer Services
VLO,VLO,32860000000.0,,Energy
VLY,VLY,3540000000.0,,Finance
VMC,VMC,18430000000.0,,Basic Industries
VMI,VMI,2920000000.0,,Capital Goods
VMW,VMW,64930000000.00001,2007.0,Technology
VNCE,VNCE,148140000.0,2013.0,Consumer Services
VNDA,VNDA,799640000.0,2006.0,Health Care
VNO,VNO,11910000000.0,,Consumer Services
VOD,VOD,48720000000.0,,Public Utilities
VOXX,VOXX,115190000.0,,Technology
VOYA,VOYA,7250000000.0,2013.0,Finance
VPG,VPG,436620000.0,,Capital Goods
VRA,VRA,402700000.0,2010.0,Consumer Non-Durables
VRNS,VRNS,2120000000.0,2014.0,Technology
VRNT,VRNT,3710000000.0,2002.0,Technology
VRSK,VRSK,25530000000.0,2009.0,Technology
VRSN,VRSN,25020000000.0,1998.0,Technology
VRTS,VRTS,676020000.0,,Finance
VRTU,VRTU,1320000000.0,2007.0,Technology
VRTX,VRTX,47030000000.0,1991.0,Health Care
VSAT,VSAT,4770000000.0,1996.0,Technology
VSEC,VSEC,321640000.0,,Consumer Services
VSH,VSH,2340000000.0,,Capital Goods
VSI,VSI,155240000.0,2009.0,Consumer Non-Durables
VSTM,VSTM,96380000.0,2012.0,Health Care
VTNR,VTNR,54370000.0,,Energy
VTR,VTR,26780000000.0,,Consumer Services
VVI,VVI,1380000000.0,,Miscellaneous
VVUS,VVUS,36270000.0,1994.0,Health Care
VZ,VZ,230860000000.0,,Public Utilities
WAB,WAB,13520000000.0,,Capital Goods
WABC,WABC,1660000000.0,,Finance
WAFD,WAFD,2810000000.0,,Finance
WAGE,WAGE,2090000000.0,2012.0,Miscellaneous
WAIR,WAIR,1030000000.0,2011.0,Capital Goods
WAL,WAL,4700000000.0,2005.0,Finance
WASH,WASH,822820000.0,,Finance
WAT,WAT,14220000000.0,1995.0,Capital Goods
WBA,WBA,47880000000.0,,Health Care
WBC,WBC,6790000000.0,,Capital Goods
WBS,WBS,4410000000.0,,Finance
WCC,WCC,1970000000.0,1999.0,Consumer Non-Durables
WCG,WCG,14010000000.0,2004.0,Health Care
WCN,WCN,24390000000.0,,Public Utilities
WD,WD,1760000000.0,2010.0,Finance
WDAY,WDAY,43570000000.0,,Technology
WDC,WDC,16190000000.000002,,Technology
WDFC,WDFC,2510000000.0,1973.0,Basic Industries
WDR,WDR,1230000000.0,1998.0,Finance
WEC,WEC,28170000000.0,,Public Utilities
WELL,WELL,35630000000.0,,Consumer Services
WEN,WEN,4610000000.0,,Consumer Services
WERN,WERN,2230000000.0,1986.0,Transportation
WETF,WETF,848390000.0,,Finance
WEX,WEX,8670000000.0,,Miscellaneous
WEYS,WEYS,248560000.0,,Consumer Non-Durables
WFC,WFC,204440000000.0,,Finance
WGO,WGO,1140000000.0,,Consumer Non-Durables
WHF,WHF,272230000.0,,
WHG,WHG,276120000.0,,Finance
WHR,WHR,9020000000.0,,Consumer Durables
WIFI,WIFI,565940000.0,2011.0,Consumer Services
WINA,WINA,643210000.0,,Consumer Services
WIRE,WIRE,1150000000.0,1992.0,Capital Goods
WIX,WIX,7390000000.0,2013.0,Technology
WLH,WLH,652520000.0,2013.0,Capital Goods
WLK,WLK,8130000000.000001,2004.0,Basic Industries
WLL,WLL,891070000.0,2003.0,Energy
WLTW,WLTW,25570000000.0,,Finance
WM,WM,50260000000.0,,Public Utilities
WMB,WMB,29120000000.0,,Public Utilities
WMC,WMC,490440000.0,2012.0,Consumer Services
WMGI,WMGI,2770000000.0,2011.0,Health Care
WMK,WMK,1060000000.0,,Consumer Services
WMT,WMT,309790000000.0,,Consumer Services
WNC,WNC,841350000.0,1991.0,Capital Goods
WOR,WOR,2180000000.0,,Capital Goods
WPP,WPP,14200000000.0,,Technology
WPX,WPX,4390000000.0,2011.0,Energy
A,A,21960000000.0,1999.0,Capital Goods
AA,AA,3730000000.0,2016.0,Basic Industries
AAL,AAL,12950000000.0,,Transportation
AAMC,AAMC,17880000.0,,Finance
AAN,AAN,4420000000.0,,Technology
AAOI,AAOI,217340000.0,2013.0,Technology
AAON,AAON,2370000000.0,,Capital Goods
AAP,AAP,10360000000.0,,Consumer Services
AAPL,AAPL,919340000000.0,1980.0,Technology
AAT,AAT,2840000000.0,2011.0,Consumer Services
AAWW,AAWW,798380000.0,,Transportation
ABBV,ABBV,96770000000.0,2012.0,Health Care
ABC,ABC,18310000000.0,,Health Care
ABCB,ABCB,2630000000.0,1994.0,Finance
ABG,ABG,1800000000.0,2002.0,Consumer Durables
ABM,ABM,2730000000.0,,Finance
ABMD,ABMD,8700000000.0,,Health Care
ABT,ABT,151220000000.0,,Health Care
ACAD,ACAD,4250000000.0,1985.0,Health Care
WRB,WRB,13170000000.0,,Finance
WRE,WRE,2120000000.0,,
WRI,WRI,3600000000.0,,Consumer Services
WRK,WRK,8950000000.0,2015.0,Consumer Durables
WRLD,WRLD,1210000000.0,1991.0,Finance
WSBC,WSBC,1920000000.0,,Finance
WSBF,WSBF,459950000.0,,Finance
WSFS,WSFS,2200000000.0,,Finance
WSM,WSM,5170000000.0,,Consumer Services
WSO,WSO,6100000000.0,,Consumer Durables
WSR,WSR,500520000.0,2010.0,Consumer Services
WST,WST,10550000000.0,,Basic Industries
WSTL,WSTL,26140000.0,1995.0,Public Utilities
WTBA,WTBA,339720000.0,,Finance
WTFC,WTFC,3780000000.0,,Finance
WTI,WTI,647180000.0,2005.0,Energy
WTM,WTM,3410000000.0,,Finance
WTR,WTR,9160000000.0,,Public Utilities
WTS,WTS,3210000000.0,1986.0,Capital Goods
WU,WU,9160000000.0,,Miscellaneous
WWD,WWD,6720000000.0,,Energy
WWE,WWE,5430000000.0,,Consumer Services
WWW,WWW,2400000000.0,,Consumer Non-Durables
WY,WY,18730000000.0,,Consumer Services
WYNN,WYNN,12010000000.0,2002.0,Consumer Services
X,X,2170000000.0,,Basic Industries
XEC,XEC,4480000000.0,,Energy
XEL,XEL,31730000000.0,,Public Utilities
XLNX,XLNX,27750000000.0,1990.0,Technology
XLRN,XLRN,2360000000.0,2013.0,Health Care
XNCR,XNCR,2080000000.0,2013.0,Health Care
XOM,XOM,306390000000.0,,Energy
XOMA,XOMA,145700000.0,1986.0,Health Care
XON,XON,1230000000.0,,Health Care
XONE,XONE,113010000.0,2013.0,Capital Goods
XPO,XPO,6500000000.0,,Consumer Services
XRAY,XRAY,11740000000.0,1987.0,Health Care
XRX,XRX,6740000000.0,,Technology
XXII,XXII,204440000.0,,Consumer Non-Durables
XYL,XYL,13900000000.0,2011.0,Capital Goods
Y,Y,10660000000.0,,Finance
YELP,YELP,2700000000.0,2012.0,Consumer Services
YORW,YORW,470880000.0,,Public Utilities
YRCW,YRCW,122730000.0,,Transportation
YUM,YUM,35670000000.0,,Consumer Services
Z,Z,8650000000.0,,Miscellaneous
ZAGG,ZAGG,166260000.0,,Consumer Services
ZBH,ZBH,28520000000.0,,Health Care
ZBRA,ZBRA,11460000000.0,1991.0,Technology
ZEN,ZEN,8660000000.0,2014.0,Technology
ZEUS,ZEUS,129370000.0,1994.0,Basic Industries
ZGNX,ZGNX,2090000000.0,2010.0,Health Care
ZION,ZION,7450000000.0,,Finance
ZIOP,ZIOP,924020000.0,,Health Care
ZIXI,ZIXI,465490000.0,,Technology
ZNGA,ZNGA,5810000000.0,2011.0,Technology
ZTS,ZTS,59410000000.0,2013.0,Health Care
ZUMZ,ZUMZ,599760000.0,2005.0,Consumer Services
ACC,ACC,6520000000.0,2004.0,Consumer Services
ACCO,ACCO,937940000.0,,Consumer Durables
